16:28:06.961,22.5
16:28:08.653,22.31
16:28:10.347,22.19
16:28:12.074,22.13
16:28:13.767,22
16:28:15.461,21.94
16:28:17.154,21.88
16:28:18.847,21.81
16:28:20.541,21.81
16:28:22.235,21.75
16:28:23.928,21.75
16:28:25.655,21.75
16:28:27.348,21.75
16:28:29.042,21.75
16:28:30.736,21.75
16:28:32.429,21.75
16:28:34.123,21.75
16:28:35.817,21.75
16:28:37.510,21.81
16:28:39.237,21.81
16:28:40.931,21.88
16:28:42.624,21.88
16:28:44.317,21.88
16:28:46.011,21.94
16:28:47.704,22
16:28:49.398,22
16:28:51.092,22.06
16:28:52.818,22.13
16:28:54.513,22.13
16:28:56.206,22.19
16:28:57.899,22.25
16:28:59.592,22.25
16:29:01.285,22.31
16:29:02.978,22.31
16:29:04.755,22.38
16:29:06.397,22.44
16:29:08.094,22.44
16:29:09.782,22.5
16:29:11.484,22.56
16:29:13.180,22.63
16:29:14.860,22.63
16:29:16.586,22.69
16:29:18.279,22.69
16:29:19.972,22.75
16:29:21.665,22.81
16:29:23.357,22.81
16:29:25.051,22.88
16:29:26.776,22.94
16:29:28.469,22.94
16:29:30.162,23
16:29:31.854,23
16:29:33.546,23.06
16:29:35.239,23.13
16:29:36.932,23.13
16:29:38.657,23.13
16:29:40.349,23.19
16:29:42.042,23.19
16:29:43.735,23.25
16:29:45.427,23.31
16:29:47.120,23.31
16:29:48.846,23.38
16:29:50.539,23.38
16:29:52.232,23.44
16:29:53.923,23.44
16:29:55.618,23.44
16:29:57.309,23.5
16:29:59.034,23.5
16:30:00.727,23.56
16:30:02.419,23.56
16:30:04.115,23.56
16:30:05.804,23.63
16:30:07.496,23.63
16:30:09.221,23.63
16:30:10.914,23.69
16:30:12.606,23.69
16:30:14.298,23.69
16:30:15.991,23.75
16:30:17.716,23.75
16:30:19.408,23.81
16:30:21.101,23.81
16:30:22.792,23.81
16:30:24.484,23.81
16:30:26.177,23.88
16:30:27.903,23.88
16:30:29.595,23.88
16:30:31.288,23.94
16:30:32.979,23.94
16:30:34.673,23.94
16:30:36.365,23.94
16:30:38.090,24
16:30:39.782,24
16:30:41.474,24
16:30:43.166,24
16:30:44.859,24.06
16:30:46.551,24.06
16:30:48.277,24.06
16:30:49.968,24.06
16:30:51.661,24.06
16:30:53.353,24.13
16:30:55.046,24.13
16:30:56.772,24.13
16:30:58.464,24.13
16:31:00.157,24.13
16:31:01.849,24.19
16:31:03.542,24.19
16:31:05.234,24.19
16:31:06.960,24.19
16:31:08.652,24.19
16:31:10.344,24.19
16:31:12.037,24.25
16:31:13.729,24.25
16:31:15.421,24.25
16:31:17.147,24.25
16:31:18.840,24.25
16:31:20.531,24.25
16:31:22.223,24.25
16:31:23.919,24.31
16:31:25.611,24.31
16:31:27.336,24.31
16:31:29.028,24.31
16:31:30.720,24.31
16:31:32.412,24.31
16:31:34.105,24.31
16:31:35.797,24.31
16:31:37.523,24.31
16:31:39.215,24.31
16:31:40.907,24.38
16:31:42.599,24.38
16:31:44.291,24.38
16:31:46.017,24.38
16:31:47.711,24.38
16:31:49.403,24.38
16:31:51.095,24.38
16:31:52.787,24.38
