14:16:40.477 -> 16.50 Requesting temperatures ... Done!
14:16:42.235 -> 16.56 Requesting temperatures ... Done!
14:16:43.994 -> 16.63 Requesting temperatures ... Done!
14:16:45.754 -> 16.69 Requesting temperatures ... Done!
14:16:47.480 -> 16.81 Requesting temperatures ... Done!
14:16:49.239 -> 16.88 Requesting temperatures ... Done!
14:16:50.998 -> 17.00 Requesting temperatures ... Done!
14:16:52.757 -> 17.06 Requesting temperatures ... Done!
14:16:54.483 -> 17.19 Requesting temperatures ... Done!
14:16:56.210 -> 17.25 Requesting temperatures ... Done!
14:16:57.935 -> 17.25 Requesting temperatures ... Done!
14:16:59.661 -> 17.25 Requesting temperatures ... Done!
14:17:01.387 -> 17.19 Requesting temperatures ... Done!
14:17:03.113 -> 17.13 Requesting temperatures ... Done!
14:17:04.839 -> 17.06 Requesting temperatures ... Done!
14:17:06.565 -> 17.00 Requesting temperatures ... Done!
14:17:08.324 -> 16.88 Requesting temperatures ... Done!
14:17:10.084 -> 16.81 Requesting temperatures ... Done!
14:17:11.844 -> 16.69 Requesting temperatures ... Done!
14:17:13.571 -> 16.63 Requesting temperatures ... Done!
14:17:15.332 -> 16.56 Requesting temperatures ... Done!
14:17:17.093 -> 16.50 Requesting temperatures ... Done!
14:17:18.820 -> 16.44 Requesting temperatures ... Done!
14:17:20.580 -> 16.38 Requesting temperatures ... Done!
14:17:22.338 -> 16.31 Requesting temperatures ... Done!
14:17:24.097 -> 16.31 Requesting temperatures ... Done!
14:17:25.824 -> 16.31 Requesting temperatures ... Done!
14:17:27.583 -> 16.31 Requesting temperatures ... Done!
14:17:29.342 -> 16.31 Requesting temperatures ... Done!
14:17:31.067 -> 16.31 Requesting temperatures ... Done!
14:17:32.827 -> 16.31 Requesting temperatures ... Done!
14:17:34.586 -> 16.31 Requesting temperatures ... Done!
14:17:36.345 -> 16.38 Requesting temperatures ... Done!
14:17:38.070 -> 16.44 Requesting temperatures ... Done!
14:17:39.828 -> 16.50 Requesting temperatures ... Done!
14:17:41.587 -> 16.56 Requesting temperatures ... Done!
14:17:43.345 -> 16.63 Requesting temperatures ... Done!
14:17:45.071 -> 16.63 Requesting temperatures ... Done!
14:17:46.830 -> 16.75 Requesting temperatures ... Done!
14:17:48.589 -> 16.81 Requesting temperatures ... Done!
14:17:50.349 -> 16.94 Requesting temperatures ... Done!
14:17:52.074 -> 17.06 Requesting temperatures ... Done!
14:17:53.801 -> 17.19 Requesting temperatures ... Done!
14:17:55.527 -> 17.25 Requesting temperatures ... Done!
14:17:57.253 -> 17.31 Requesting temperatures ... Done!
14:17:58.979 -> 17.38 Requesting temperatures ... Done!
14:18:00.704 -> 17.31 Requesting temperatures ... Done!
14:18:02.431 -> 17.31 Requesting temperatures ... Done!
14:18:04.157 -> 17.19 Requesting temperatures ... Done!
14:18:05.883 -> 17.13 Requesting temperatures ... Done!
14:18:07.608 -> 17.06 Requesting temperatures ... Done!
14:18:09.334 -> 16.94 Requesting temperatures ... Done!
14:18:11.061 -> 16.88 Requesting temperatures ... Done!
14:18:12.820 -> 16.81 Requesting temperatures ... Done!
14:18:14.579 -> 16.69 Requesting temperatures ... Done!
14:18:16.305 -> 16.63 Requesting temperatures ... Done!
14:18:18.065 -> 16.56 Requesting temperatures ... Done!
14:18:19.824 -> 16.50 Requesting temperatures ... Done!
14:18:21.583 -> 16.44 Requesting temperatures ... Done!
14:18:23.309 -> 16.38 Requesting temperatures ... Done!
14:18:25.068 -> 16.38 Requesting temperatures ... Done!
14:18:26.827 -> 16.38 Requesting temperatures ... Done!
14:18:28.553 -> 16.38 Requesting temperatures ... Done!
14:18:30.312 -> 16.38 Requesting temperatures ... Done!
14:18:32.071 -> 16.38 Requesting temperatures ... Done!
14:18:33.830 -> 16.38 Requesting temperatures ... Done!
14:18:35.556 -> 16.44 Requesting temperatures ... Done!
14:18:37.315 -> 16.44 Requesting temperatures ... Done!
14:18:39.074 -> 16.50 Requesting temperatures ... Done!
14:18:40.833 -> 16.56 Requesting temperatures ... Done!
14:18:42.559 -> 16.56 Requesting temperatures ... Done!
14:18:44.319 -> 16.63 Requesting temperatures ... Done!
14:18:46.077 -> 16.75 Requesting temperatures ... Done!
14:18:47.836 -> 16.81 Requesting temperatures ... Done!
14:18:49.561 -> 16.88 Requesting temperatures ... Done!
14:18:51.322 -> 17.00 Requesting temperatures ... Done!
14:18:53.081 -> 17.06 Requesting temperatures ... Done!
14:18:54.807 -> 17.19 Requesting temperatures ... Done!
14:18:56.532 -> 17.25 Requesting temperatures ... Done!
14:18:58.258 -> 17.25 Requesting temperatures ... Done!
14:18:59.984 -> 17.25 Requesting temperatures ... Done!
14:19:01.710 -> 17.19 Requesting temperatures ... Done!
14:19:03.436 -> 17.13 Requesting temperatures ... Done!
14:19:05.164 -> 17.06 Requesting temperatures ... Done!
14:19:06.890 -> 17.00 Requesting temperatures ... Done!
14:19:08.649 -> 16.94 Requesting temperatures ... Done!
14:19:10.408 -> 16.81 Requesting temperatures ... Done!
14:19:12.167 -> 16.75 Requesting temperatures ... Done!
14:19:13.925 -> 16.63 Requesting temperatures ... Done!
14:19:15.650 -> 16.56 Requesting temperatures ... Done!
14:19:17.409 -> 16.44 Requesting temperatures ... Done!
14:19:19.167 -> 16.38 Requesting temperatures ... Done!
14:19:20.926 -> 16.38 Requesting temperatures ... Done!
14:19:22.655 -> 16.31
